node,total_fee,degree,capacity
02c39f43c8fbdcac05b62e92b9f144b9719de14f39e6714a6a67f67aa4872c67a7,1.0,83,68787945.0
022c260f9ad58196af280c80a96ec9eabf6404df59ff1a7553b0f381c875a29ba0,1.0,306,867336660.5
02ff460b3cdf2fec1fd9d9b6e28c6868c2f15a18bec312db4f6cec59ebb4f133f3,0.96,16,1100000.0
0335f1fcbb62b9490d0b4007fa158669e42f08599149b2cc54ed1d36888737e6d7,0.7529999999999999,31,16431451.0
03205b045b0126c0d3fb826a38b9befc4babf51689544908c704d8e51fdec75ffb,0.6,120,78453830.0
03f78684b49e125d73c1801b3529f7d663f08ae7e1dd5db416fe69d9cb47b1c50f,0.501,35,16496286.5
03ed88bb37c8c53c509d9a355e5a103614ebd30c98b7895ea4ccaddee262db190d,0.501,80,66095009.5
02ba3ea3146bce6cb5093c1e6dee21a33faf1fb38f2bc1dc805038ebf9f2ecbeab,0.396,12,5519500.0
02e9046555a9665145b0dbd7f135744598418df7d61d3660659641886ef1274844,0.30300000000000005,182,470564940.5
0256e4c629fb563485762666512d3c1f3d8bb58ba39021aedfadc9c89592b22180,0.30000000000000004,16,1388172.0
021f05bd7bec2dacaafa9eea30e3c2dd64a1eee699c3aad6aeca8a5c6dd6ed3198,0.251,22,7172130.0
02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b_1,0.23600000000000002,831,213527683.5
022c3b4bdf935d254a3b3689f0496b8ca55655bf7c5032664899fec252f993bc5e,0.21000000000000002,15,4486376.5
02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b_2,0.20600000000000002,838,193308510.0
0388a2cd707ac944a2b0c8adbf67c4a313d24b6dc2ab2baba842f9a9eecf925131,0.2,110,35816121.5
02c58cabc78496cb847adbe4af654b2b0b94c54aa829840edde7777897a57e9db3,0.1,55,13931135.0
036b343eb46c5db996d3d1e2c6cc9742cbfa7e3b4146d4b4b0aef694b6d12960c8,0.09999999999999999,100,36169635.5
03ee180e8ee07f1f9c9987d98b5d5decf6bad7d058bdd8be3ad97c8e0dd2cdc7ba,0.095,278,124102359.0
03c436af41160a355fc1ed230a64f6a64bcbd2ae50f12171d1318f9782602be601,0.056,144,103324223.0
0317d6b11e81729192aab651174991a32e566786a7abb45b88898ed27e218a15e6,0.046,138,41499789.0
03345d99a94e2fc8a69698f8bbec6bea5a4e8dbaf8b313085bb9710f6014765e45,0.045,49,21289942.0
02f8220c901057c536fc8b4fdffd4f88b8ddd9cf811af03bbf85dd2c1eb25a7262,0.04,40,9025000.0
03a76b80027d7c067e0da77da95880faaf89e9bf87b73a7d57bd4a3f2a124b764f,0.038,107,91322278.5
02c5371591b640da03f9a645e2ddfa5620d8537388b03ddd524d36766c0f550db0,0.038,127,146095103.5
037eb17d0fee2d20bacea3d78940b40f4ac61a5a7040a23b6e8280c80d7ebfb420,0.034,115,65353679.0
03d24a4d2c8841890779f3c788cd269d467ad8ff8fcfdc21c8ceead42c7dd7f04b,0.026000000000000002,124,30715765.5
03f18da23535adee245903c81750745197e3079d3b88b3898981c90a5f2411008c,0.022,57,34906475.0
032b12c7415455a1000c43a56ac21dd72472e62ca7dc456f4a66bb8463bf8bfed1,0.022,28,10671963.5
03295d2e292565743a40bd44da227a820f8730877bc3dfadebade8785bcf355258,0.021,248,202465901.5
033aa93d8abed5a070efd69e1119351eed005b3af4c0de43db350adc2278c914d5,0.02,44,21361073.5
02c88a0df5e9ea7df582647f79b70b8e441047de308fd6b24408b8bd775f2234bd,0.016,14,11978908.0
020d41c5a32f06d7addc7378f2d4a6596358d8716a3eb5d5bbdd894a82a1fdd00c,0.014,156,52261807.0
02c16cca44562b590dd279c942200bdccfd4f990c3a69fad620c10ef2f8228eaff,0.013000000000000001,46,43953916.0
0325d3075b0ee0a3630d623d0fcc6ca5cdc0bdcdaf6e6e813e1be02b4e5e246ce2,0.011,16,1351789.0
03c4bb19c3a388d790968328b0f0d187a1a28597d3ad082200a47baadfdb6aee8d,0.01,127,50913563.0
023216c5b9a54b6179645c76b279ae267f3c6b2379b9f305d57c75065006a8e5bd,0.01,113,119282276.0
031d2bbc75802689312220a017c6b51fa246efc59c7aa9355f6f7395038ffb4d6a,0.01,59,23795208.5
02da8d5a759ee9e4438da617cfdb61c87f723fb76c4b6371b877d0347abe953a4f,0.01,48,16226684.5
0237fefbe8626bf888de0cad8c73630e32746a22a2c4faa91c1d9877a3826e1174,0.008,69,71583234.0
02e2670a2c2661a9eea13b7cfdcdd7f552f591b9ee60e5678b7abe77b7f9516f96,0.005,67,51188061.5
02ed9102fe81a117b19f0c1fe0586536a04c962838677dcdb762aeb9804d9f33c7,0.004,9,2875001.5
037667a61f11bdfd28a04c8c2031c388ff8cc52d00a87e62910bf03e1667312d64,0.004,33,23772454.5
023f1125ae4b6dba7ec047f4d809d0e0aa7232029cd3766c434514dec747535c1a,0.003,29,14483911.5
032b71cc07ea5ff346e7ce9eddad0b55d7e18b788a1e6b4dda3fbd3a7ddbf79bbc,0.003,23,9181448.0
0332052748755d74b3395b91eaea78b53bd64b55eb031ccb6a7ae23ac445bb6af7,0.002,139,41216397.0
02065e25c272203440b66ea0ba66601d1248564554d0a68472b82511af54288120,0.002,74,26038000.5
0360e94b6a5ba69e9349ea1077890b6384a4b9e6368e100316d85e22a534f552a8,0.002,13,3231174.5
029a06f84c9bfddcf4dca173a4d1a540e6ce7f75cc7d1dde9fd5a70d80c504da07,0.002,51,57626941.5
03f09c85dae5712b682d28bf2bf558102f3e5a6d27ba2a1daf8da49984c8ca53b7,0.002,64,12437000.0
0269b91661812bae52280a68eec2b89d38bf26b33966441ad70aa365e120a125ff,0.002,79,27102289.5
031feee8045899c658eec2b6f2f6da6e4bdd7baabdc61bdc017761577342fbd011,0.001,37,21382830.0
02e588464f41b295e8c20fd1e1362437f40375cae6a8155cf20a9a9e2ec9b3b2e4,0.001,21,3962559.5
032260c3b64b471b7eb0630b4af5d07ca94ff4e759573cbbe1bfb25845c375ed6e,0.001,12,7999360.5
02f302189b8c0028aa919e5441a5d7e80c82ebdff421219e34408acea58274a823,0.001,47,63791503.5
030b04c5d37b8cb3acd324edefed38e170d355c8f0953718307b894321d576615f,0.001,16,17231125.0
024bda1ec91b277d311aa60d04b1fb856efcc7897c876746b680c1f985fe973f73,0.0,50,17558040.5
02fcc4b0a87749b022f05568d5ef893b7893bcbaa99276bbbb55d9e9abc1bdced0,0.0,43,17590590.0
