node,total_fee,degree,capacity
02cfa520137896a0b8a9f6f8a576bedbee801ad318fa0dbac32e3232227169b5c1,0.0,20,8550000.0
03a01da97af71f7859cd1b2b6a70f221ecd49f6eabf0bf1e267bae9570b47232a6,0.0,87,145844089.5
03c445275ee7d79ee5778ca2ac81b7c4d84aed7ee04629e8d8f35434b3c21e2da8,0.0,154,291821861.0
024ee5c6c2ccb1ec26a11ca9dc7f891e3ee2b9036a9e23d83cbadcd93160731659,0.0,40,15680596.5
02e1001ec9460d6277b25018787a89f0605970c37e0f2007d0b8c3e72e4b9112d6,0.0,16,3600000.0
02e0af3c70bf42343316513e54683b10c01d906c04a05dfcd9479b90d7beed9129,0.0,156,230261124.0
02cd8a377d4ebf27411d6182238f52a753f09d444b49be49aa6e8f9385883d866f,0.0,11,1659335.5
03c6d1cce30eaaa8b4ad436735c6816ae886f588ff8362017af940ad5a89118014,0.0,40,39536893.0
03c752a396b4fc86d615ad769704d2e017f38b34e2ef6bbe93374664962aaa7dfb,0.0,67,46144528.0
03c7ec8f99acce78535721158a3a256c0e8131ea42e40c21be0af128af3dbb8709,0.0,28,41776999.5
039bd6ad6e5da4fd0774023233b818e5c930a2224d70d84366840bd9476232711b,0.0,108,74683050.0
02e049b45252e00301d7df4dc9983e56e06a7aead2da45c6a6cf4912b11bd62eb8,0.0,70,173861111.0
03c91650dafc58f35cb862c3e5b67d281b42b2b0f2c36251c017c9aae0821c841b,0.0,64,124411500.5
0396232155113cfda90e2c866935d0cbacd80422ef384d62c28d73f5983dd91433,0.0,16,1298414.0
02e4971e61a3f55718ae31e2eed19aaf2e32caf3eb5ef5ff03e01aa3ada8907e78,0.0,520,4274263117.5
03a93b87bf9f052b8e862d51ebbac4ce5e97b5f4137563cd5128548d7f5978dda9,0.0,352,1429189930.5
03a6f84623eeba1a590beaf4e50e025cc985e1e78d8c25ab3bac90aa5ca4e534c3,0.0,17,4500000.0
0246ee8e4c965296799eebd29a0948b9a4641843298b0f2a8e42256c4b594e4b8f,0.0,91,171388607.5
02e98e5929c25f16f7c15b9026b9986e32dc36ba62c6497f436984b40fc3f0d7ac,0.0,35,19175054.0
02439112f98b6f4828e1a7426bfbece166bd36837d7dea4225a75ebd1d96864a07,0.0,123,162133529.5
02bcf5a79decf6f700808a5f6d00edc4d597199e1f1cc09149ae42ebf334e4da50,0.0,48,32816368.0
02e9aa24976253137610291c12751759260083fb63f73e2e9593dcf9b675bbeb28,0.0,33,10934500.0
024096debaac318f5c671ee67dee0a8fe94ef0ad3fe86e2e6e825567637f89a968,0.0,97,40102681.5
02e7c42ae2952d7a71398e23535b53ffc60deb269acbc7c10307e6b797b91b1e79,0.0,324,120785045.0
02346a049abc9d8aae4859c23e685ce7d5fabdf4b5ccce4341a67256fb3ecf5911,0.0,37,22633329.5
02bce4f7ae5b2d51c18575b3f277e296d9df800a54d749d7a3145c9e40237e4011,0.0,279,1015099168.0
02309e1f15f0f4d9e982514dee2c14a9ff914ba8d47b51549a4e22099c314a01be,0.0,23,5475000.0
02dfe525d9c5b4bb52a55aa3d67115fa4a6326599c686dbd1083cffe0f45c114f8,0.0,225,585260098.0
03b3ab42bd1ba7d2d7500a33312ba9f3ddef2fa4a7fc64f9c32b503a6d19a825bd,0.0,32,8540051.5
03b54ee0a81ce3cdcec9f638c7aab871312a1c427ed5b4e9afbed66e7bec4d526c,0.0,36,11360000.0
02324b351af4ff9afd9cff43abd1b46a7621412313f3c97e486af3e9f9dabb1535,0.0,84,25242155.0
03a4e07de1e4a9fe5927adda8d32ae69ff97568bb21d165d95de8b777c0332e6f5,0.0,71,53315786.0
024bfaf0cabe7f874fd33ebf7c6f4e5385971fc504ef3f492432e9e3ec77e1b5cf,0.0,2071,5931179458.0
0231d05027b5df80ebde034b45df8a893ccfd12848fc8bc4f6f2f944ac7de95b70,0.0,236,674645983.0
03c11d60b92ab00687b6cfcbaf7e34341e5640149db7d753f2155edf198c481620,0.0,44,23637500.0
03cf59271c38e83018809fc5337f816761d4bd15d0ff27bb5ca97ea7e624f18449,0.0,56,70000000.0
03cb02880bf4e659ed4c59ad3f79dfaa5c75c116c5b9ded6a59e17398dd62919a9,0.0,35,4563499.5
021d8f7d38769e1319d3985a14fab4dc1da2c74ddf23b02715d4cebff7084690cb,0.0,16,2500000.5
02ddc0e653386315299a8ca788c2e659f1ca6d96833c8abccdc7dcd84f4fad9700,0.0,20,10900771.5
020d1617e27ac022395352f2b3774969593d3d6ddff6fb117d820a9dda8da45217,0.0,628,1211741045.0
020c2c8813173fd64f0a7d93a62c56ba2bf500f8609e4030bb37523ecaa20e7ac7,0.0,36,5162500.0
03e81689bfd18d0accb28d720ed222209b1a5f2c6825308772beac75b1fe35d491,0.0,229,437215779.5
03e94e144ad749a1cb11972212267fac12c0abfe0ca5a33985dcece556e62a1443,0.0,152,225512026.5
03e9c99fddf5aaa60e22c166622206947b1fb14ae2926f550f837af6aa83556bb8,0.0,260,357741908.5
020bd1948502a1bc9b8d88c2b1f97ec9783f3cbe3aafb7a67000284b0e505dca4e,0.0,59,42664119.5
03f20b295a728be64537bd7df1bf9092ed4bbf09b2c10f68c482d6fcb4f2232b28,0.0,61,85700000.0
02ddb472c8edf0624dec5544507b705aae67d42a6cc2db133ba7e843fd5ce90135,0.0,266,411000123.5
03f3b0ff236bca0cc9cb2c4550ba358462a4892349382e695c538f3e891a6639e5,0.0,301,661290388.0
03f4401ff73acf97a561442322b1f81d726c5e0f93c57c821211ab613cdebbbc2c,0.0,67,88925000.0
0207ed361128e101a16605fd8e7b491e2d28f7db1677363c9712a3907523a414d2,0.0,165,191956258.5
0206ba1bccc9241fda43879095f54f276b41373ca236735c5357d55e385a8062e5,0.0,9,3050000.0
0205d359cfd8dad7e3dc10a21215457da54a9cc47ee01aa83dd2284fcdaada83e3,0.0,34,11395760.5
03f5dcf253ca5ab4a8a0ad27bc5d8787ca920610902425b060311530cb511e9545,0.0,108,540034710.0
0202e7727ee46d943a44c7bf0dce14220a839630dee67d03446bf935178b55a0df,0.0,392,1029442887.0
03f8ad21a7b200ba6d3448be73510b09ae6eff22344ab4a54b67cb746df8780c6b,0.0,5,635781.5
020200298c7dfed25f31fb85a1ef20b6ea7be4780d8b84bffca6589cce52e98c1c,0.0,9,18388607.5
02d3f41e090bd5b52eed0a9288705b248eb27afe995f02840cb8e7a2abc72580e2,0.0,103,205603635.5
03e47c8802c2d0f8074b915cc68b0f55797907349a6242f41d98c4f39eb2ef75fb,0.0,95,46850000.0
02d36536133d8bb0e020669bd3d627e9e0a5179abcd942cd4eeb2b804d3d84a2a9,0.0,19,1950000.0
03e086e590f2255a7423cea5dc2b8fbcaffa3d8044c26dbea84728ea4b4648e41a,0.0,54,39374365.5
03d67293bea1d531353a5026d752783628ef15f285fb00207b4eb72185674e9ec5,0.0,96,214977715.0
021d46b2afb74cc2d79788fcc7e440ba6dccb5a0d0c7b71280aa3934bf7718234f,0.0,36,42574754.0
03926239818252396ad3d74bba35a095266798c59b7c846c904855c046aaf749be,0.0,52,21577160.5
03cfd20774de14170a8bc3b042ebe523ee3dfc6fb484dfc6be0f9090a5e638a78f,0.0,38,31000000.0
03d180b31f3a6982ff3033f26245927793e1dea33e93c1f6021057b322d5983193,0.0,18,8006650.0
03d21eca0012e30eb45a34b9774e6efde28edb2dbd9ad18422d6cb660041e397a9,0.0,6,800000.0
03d29a2fc370cf011a743d893de86ab9a920f2445539ea46db2186d9b95183f67c,0.0,113,87835681.5
02159f4a5a9204cceb648e7a051864fafb1b42d7e4a09102e6667bb726618c80a0,0.0,138,79173038.0
02df315ed19636d66272e2ebbc1f413e460ac5a004810b28ef4714b30f33acf6b0,0.0,24,31704869.0
03d74e2a38fd8ec96907a8dc37d079189c80472b27f5f2c784eb5af4fc2ad7f263,0.0,48,40500000.0
03df75dccb85e82f4b5cf4a6bcb28b32ea12c878e809e89f4e3b35541eafebffff,0.0,73,51938759.0
021081c4f35e3d8ed819bbd10fddb2fc4d39842b32e8bccd9192535740a574a461,0.0,9,540000.0
02de5965c0de62f0a3a6464b7c1848510661d43df96caba5e868ed7520cc3fa437,0.0,98,156353425.0
03d9985f96f51e14bd6c12c54f756ce417cc168a92f8c38903ddb303ab8cdc572a,0.0,23,48848125.0
020f7c502e19ccb375d4abc689f2c1feb6816961d4a1e2dcfa8813f11c3bc9a5e1,0.0,50,68062628.0
03dc686001f9b1ff700dfb8917df70268e1919433a535e1fb0767c19223509ab57,0.0,484,2798793020.0
03dd09855c3634daa5c7de0146f4d54eb395b51ae422bc86ee1132a0d7ed50e720,0.0,81,482722530.5
02de223c6d19fce250030f9569dc1dfbf3221987cbce358a060ad83e8ba5149242,0.0,71,219575246.5
020d45b0ab490bf3eb7d29977ad1fa40c61d9ff6281d67eea4fc7290b8b058ff02,0.0,90,159301965.5
02f2c483f31693a8f6a7b1638b7225bf67288b5fc80c9ecbf5fbd01e748de71ebf,0.0,22,6250000.0
02551c2c66888ce990cf01822b9f5258f2f96de25a86828d1c0d18a894b2217411,0.0,82,95853398.0
0250baf7a558091eb9c93f43d595b795db61bd2b55ca016d8682fd310cb1b81e6c,0.0,248,1424400601.5
030d7a2ec0aae5d52efc433df8903ace2137db96833f3b966f795f02562cd879ec,0.0,65,21695312.5
0336350b10294b9d8759944709db961cb9ef8e4c7d3a80d057684ae5b0d841c101,0.0,66,62893330.0
0290fb6ecd5865f7a973e1d48ffbc2612f80f6a2defbd6a188928bd0492bc2847e,0.0,27,61110283.5
0337cb9d68ee1a07e2c259ecaf12433f073964160f4b1f443e15c9398c5b757cea,0.0,50,33330337.5
028fe8b8612b97f8add2ba1193b01b1d1f2964c918d92b2d9444107e1f8af711d6,0.0,108,37950000.0
033b277b17cf7c70fd4de5cbe8dcaeda0cd63d44fcd680f82f76dcac2ebad10c2f,0.0,99,243382935.0
033b63e4a9931dc151037acbce12f4f8968c86f5655cf102bbfa85a26bd4adc6d9,0.0,653,1643721266.0
03119a2cb381c352852a1f7c8b85a61291df78e37d5ab1ee5f692528bbef840b84,0.0,36,32650500.0
033d38e07e2541628214c8184cf6c562311059872363e9f538b2f45434418b5bc5,0.0,245,483849424.0
033d9e73a183c9714545f292875fb90c4372bddc9c2cc302b265d15e7969a5ed60,0.0,521,1317768591.0
033f09f5ae51c101debed97a7a7317fc5e91a2041bf9ee17079856c2d4005872e1,0.0,72,53047212.5
02b7291fcf57fd64cb9610beedf37eac46212762608813ccf8090520701b94ae62,0.0,238,1321049494.0
028803c6dd88596c7cf92566a641f7fb62cc848f525ab0bd5d72b6856fc71a44a9,0.0,81,115750000.0
03423790614f023e3c0cdaa654a3578e919947e4c3a14bf5044e7c787ebd11af1a,0.0,694,1629936420.5
027f8ec4db9f11985868b9e62d0da065321f0148e12ff2e75e37bde14c8682e7f5,0.0,11,3025849.5
034718d8f0a79420104247abd6c414b23dc211fe1c74f4da69a7c7ec2483efb402,0.0,119,136489025.5
027ecdd3c509f7db2d8ade67381bb2e8ed88ccbfab8805d24076c4a0fd131f71ff,0.0,223,246310692.5
027eb7d4f50b7450021b8d7746e323c30affa82bfafb190eab0d5b1acb4a0d7632,0.0,15,11481405.5
027ce055380348d7812d2ae7745701c9f93e70c1adeb2657f053f91df4f2843c71,0.0,297,1273952325.5
034f0854c5b3233af6f24dacc38bf01d137eb7b4cbf3e4d22233a94b83d420335e,0.0,19,8011278.0
02a4acf2042a6527daf094a331005c805146389c7b2272299335c9fbae2da036aa,0.0,97,140891016.5
0334a7c3a2ce4b1c9abac312850d9c6220cd87698999deb8c90305dc0c66e8fc94,0.0,98,112157316.5
03347bf6e61710468a2ca3844809f7ea409be2258fe78e5d7dfe2b87abfc45335d,0.0,47,29500000.0
029f5e1a32f80ab0714deee369024bdc373229eab5843dc925a7ac72975ca9eb38,0.0,41,41562499.0
029efe15ef5f0fcc2fdd6b910405e78056b28c9b64e1feff5f13b8dce307e67cad,0.0,451,1020286416.0
0299797daa21faa6e4151517b286c41d4c7a8cb21fbfba59ca3bcd21a9f8392bd4,0.0,343,1424592634.0
0299deb2e4c373d42d9e9532a402b737133738129b09917aa4319dcae057f4c432,0.0,8,550000.0
0326e692c455dd554c709bbb470b0ca7e0bb04152f777d1445fd0bf3709a2833a3,0.0,490,2840684274.5
03284f74651198c2c35952a8e0204e68a824455f329f799c1368feb850572036e9,0.0,114,156692037.5
029a0f8111f0bcb94003413838451dfc1d0faed030ef46ff84d96c0dc5be3d1415,0.0,109,238007186.0
032a54b1e9cd2ff8ec5f58915a749cf074e957006e8b4da9c8497fed4b6c6f88dc,0.0,100,275401107.5
0294e7e59ce4b28b77cfeb3d06588efcf70477894af2ff36bc0fbb78743ca7b043,0.0,85,67650000.0
032cccddea0f75ace1edad9d045865a1a0447f8d3a218f008e087f862b7ddb4e6b,0.0,31,83621159.0
032d31a00d3c5bf2dd60353078d689d40afd73ac6080b0af2dfecb3007cc376e5a,0.0,152,176894229.0
032eb6aa6333b7e1a346be55f6e2836ef73920573143ab1efc75e8acfda7ce74de,0.0,33,21000500.0
02923291f1eb8db5c56f9196b5a6e013a959ef36144ea251db456b8573eb49accb,0.0,23,26750000.0
029baa9bebb6e578aca0643a1f2ca4529d33dc48b2313b188b1217de330d7865ff,0.0,9,2025000.0
029dcf59b79f01e379f235b0d3d53179f744b802fdf81d3d5e1c4047cccdc528ff,0.0,148,356528352.5
033058c2eb96a2d488998999115ef49dd1220a59bb41a450658c5e314ea3e6a51e,0.0,12,4000000.0
03316d1c9952cdcb3b9084c79ae75f54f84c325109d591ca9f8ed3cadddec31835,0.0,22,33054128.0
033199f5ee3887c82ce3603a75966deac10fa1b9b37c3d2e05821a2c251d58660b,0.0,26,52130962.0
0332ec4ce96946b7dd6e426269a12d816765c419325edefaacbe71103817321c08,0.0,65,41931384.0
0333175e2ddb8ae3fab14125c312cf62b9da6dc54fc922edd1aa11e4e059496594,0.0,108,182259480.0
033323c3b00f142cff4fd2e20e125112d0c58ae4a3cc135f4e57512652050a4c05,0.0,29,34860105.0
02a98e8c590a1b5602049d6b21d8f4c8861970aa310762f42eae1b2be88372e924,0.0,69,298242985.0
0355b39fb472045743c767e1f8de60128b9a68deeb5a834f343ed4968cf0193fc7,0.0,103,137352085.5
02789a937b21d46a4d0fda71f756aa25639ab995ef867704ebcbc5551cb943be80,0.0,83,97835992.0
03797da684da0b6de8a813f9d7ebb0412c5d7504619b3fa5255861b991a7f86960,0.0,105,194397751.0
037c65e34444c37deaccde1f61f03b93e22b3d7451894d836f60132ee5a6f486ed,0.0,144,233229483.5
02f79d2fe0ebc0346a404153cceb76f4797c362e522a379dc80a8daf2e248b104e,0.0,6,2249986.5
037d7cc005b2b511dfdb09bbcf8acbe04f7b08f35820ae3c6d70c8af457cc2bcfb,0.0,148,116196469.5
037f66e84e38fc2787d578599dfe1fcb7b71f9de4fb1e453c5ab85c05f5ce8c2e3,0.0,287,481157247.5
0380ef0209ff1b46c38a37cd40f613d1dae3eba481a909459d6c1434a0e56e5d8c,0.0,210,417095022.5
0381499873090f47c7f857b90a91a5de4708054b5966904e0623023c9a5ad0e8a1,0.0,133,245545520.5
025ea01268089a458b77330c341e8f608e9a3002fa41a75075d1e0c4111e0e98c7,0.0,88,88376120.5
025e9497188d33af48bb15cfc3cd6d7c549eed05b5f54d45615d3cb7ec3b562588,0.0,222,339602529.5
02b5d57089802ec5fb1d804ed47b5c08cfad150099e442e68d8e82a6b20efde33e,0.0,82,63402286.5
02587c51c3196667c9112c688ccd2356d1a3983610cf19118e33947830ce46e1db,0.0,140,137749352.0
02f3d9e33a2de53e128ae1821f0cff02f7e8c9b6872d949f0ebb0c8e388bad82ac,0.0,540,1239075965.0
038993e8cf54672b484f284811aa4d0efa3e69f6beaffd5116633bfef8a94496d0,0.0,18,2244939.0
02f3c672ba1b02f8885a10d6b9ae4e7b88a0c7f580de79fd47ccb3d4306e1c240c,0.0,64,75524116.5
038c0a20d8dac4fce159e7864a7f6325d531fb760a111015699d0b7412039b5b1e,0.0,68,16375163.5
025653d3328b73eae126519243e9dbe3db0a1c403ba188cedea0845082317f90e2,0.0,82,118250000.0
0255f20d53b9a53c0d22268217894ccb90b11b86f956097b67e878b605a83867e3,0.0,24,9735209.0
038fb77fd39a5d0782027a420571482d9dbef1a24f129bbafc487ac084a2251e5f,0.0,115,143586285.0
0299d5cf9710eb3af3560f057ca97245f3e37d9c4afd555e8bb487f84b9da80967,0.0,29,42500000.0
039174f846626c6053ba80f5443d0db33da384f1dde135bf7080ba1eec465019c3,0.0,50,280370365.0
026606c031210ff5a38e193bfc3148ce8147f18f93637ffcb967d829ab361e4852,0.0,47,67217217.0
02fb22354383c240f9a04b194d610186cdec1045d961cb7989f254cb7c96498ab5,0.0,53,450984246.0
0358bd4629297b2be811fb158c00ccb1cdc9767bfe496a17431ab9d67a58d30e2e,0.0,30,11900000.0
037913465a4ae9deb9c25a4189d4c31a9f4ff5fb7d913c7c8f9907157a09f12c11,0.0,12,4672277.5
02765a281bd188e80a89e6ea5092dcb8ebaaa5c5da341e64327e3fadbadcbc686c,0.0,50,23079998.5
035b710d2c8d25993ddcbe031c0fee5434d5e6fb7a6ed5d438404daa99199537b8,0.0,193,391565772.0
0276499dd9775f36cf95506c16e14ed6ec4cf230e8e5d341a441e1190d3f9e1e4f,0.0,26,36000000.0
035f3eface5666a1a4bcb5950d768eccd35ff122c64dfa71ee50db749ac088d2c9,0.0,41,35750000.0
02abee897f5ab347fb917b30bf184c4b3ee33bd81d568958193f0cf3b7f7b41b44,0.0,99,115825612.0
035fcbf3d34c71ffe7404c5660242f9289991021cc3d52098d0038f839552365a3,0.0,24,7440000.0
0275ce9c5bc8af9111091bf139a8d9d9773a57b1d3164f9d2751c4dfd246e8f2fc,0.0,33,16076089.5
02ad4afb6e50ae4635ec5ddf5a57c44d4cc4b376ac6580f78cda0454a86e5fa6c2,0.0,103,239692374.0
0273a1b98aca060c1d7429ed6947f3b37cc6a6531f476631ef6c2f028d1866b40d,0.0,8,2100000.0
03676f530adb4df9f7f4981a8fb216571f2ce36c34cbefe77815c33d5aec4f2638,0.0,92,159990574.5
0368083d4e4705f261e365cb29bb65299e7c62fe3953b3f4820efce5af89b737be,0.0,6,1022877.0
026e7f90f4fb31933b20187790c4b8407149f9386a87cd615c0d41dd258e87202c,0.0,20,7650000.0
03032e20eda50e6338af5f666ee4a061d995f5bff38c88e3df0b8da8bbd3525041,0.0,26,11218579.5
02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,0.0,331,248779832.0
0372a87f094f995ea4b4dc1030995826f0668911b88781f04c8a0b02bb999574a7,0.0,32,31601125.0
0372d2acdb2d3b7458cb764ff69f26cdf2d0550a6183576ae27b9f89a7ac27a508,0.0,8,1898888.5
0373b2ca94adf4bd0765dbdf5889b44ea3d46ec47b8dea2f96e26092be52d0dded,0.0,45,16253719.0
0267e715177a9058880b75928ecc2791269bf3a9e453c33205b06948f671ae318e,0.0,66,34305000.0
037833d306842960f8e290445f475466952ac9ffbe5a281fe3bf4df6eebb35031b,0.0,96,64401107.5
020003b9499a97c8dfbbab6b196319db37ba9c37bccb60477f3c867175f417988e,0.0,49,87286689.0
